01/03/15 00:00	0.688345
01/03/15 00:01	0.688345
01/03/15 00:02	0.688528
01/03/15 00:04	0.688580
01/03/15 00:06	0.688639
01/03/15 00:08	0.688499
01/03/15 00:10	0.688528
01/03/15 00:12	0.687994
01/03/15 00:14	0.687308
01/03/15 00:16	0.687401
01/03/15 00:17	0.684765
01/03/15 00:19	0.684673
01/03/15 00:21	0.684529
01/03/15 00:22	0.684715
01/03/15 00:24	0.685047
01/03/15 00:26	0.684753
01/03/15 00:28	0.684132
01/03/15 00:30	0.684582
01/03/15 00:31	0.684059
01/03/15 00:32	0.684163
01/03/15 00:33	0.683601
01/03/15 00:35	0.682896
01/03/15 00:37	0.682735
01/03/15 00:38	0.681907
01/03/15 00:40	0.682096
01/03/15 00:41	0.681510
01/03/15 00:43	0.681566
01/03/15 00:44	0.681436
01/03/15 00:45	0.682036
01/03/15 00:47	0.682211
01/03/15 00:48	0.682169
01/03/15 00:49	0.681991
01/03/15 00:50	0.681818
01/03/15 00:52	0.681890
01/03/15 00:53	0.682144
01/03/15 00:54	0.681942
01/03/15 00:55	0.679914
01/03/15 00:56	0.679910
01/03/15 00:57	0.679957
01/03/15 00:58	0.680173
01/03/15 00:59	0.680887
01/03/15 01:00	0.680395
01/03/15 01:01	0.680276
01/03/15 01:02	0.680640
01/03/15 01:02	0.680209
01/03/15 01:03	0.680164
01/03/15 01:04	0.677360
01/03/15 01:05	0.676774
01/03/15 01:05	0.676741
01/03/15 01:06	0.676174
01/03/15 01:06	0.674962
01/03/15 01:07	0.674678
01/03/15 01:07	0.674889
01/03/15 01:08	0.674695
01/03/15 01:08	0.674699
01/03/15 01:09	0.673097
01/03/15 01:09	0.672611
01/03/15 01:10	0.672419
01/03/15 01:11	0.672513
01/03/15 01:12	0.672513
01/03/15 01:12	0.672309
01/03/15 01:13	0.671785
01/03/15 01:14	0.671798
01/03/15 01:15	0.671258
01/03/15 01:15	0.671237
01/03/15 01:16	0.671383
01/03/15 01:17	0.670692
01/03/15 01:18	0.670552
01/03/15 01:18	0.670391
01/03/15 01:19	0.669978
01/03/15 01:20	0.670603
01/03/15 01:21	0.670893
01/03/15 01:22	0.671695
01/03/15 01:23	0.671774
01/03/15 01:23	0.671266
01/03/15 01:24	0.672240
01/03/15 01:25	0.671926
01/03/15 01:26	0.672495
01/03/15 01:27	0.672151
01/03/15 01:28	0.671636
01/03/15 01:28	0.671302
01/03/15 01:30	0.671817
01/03/15 01:30	0.671412
01/03/15 01:32	0.672100
01/03/15 01:33	0.672027
01/03/15 01:34	0.671777
01/03/15 01:35	0.671308
01/03/15 01:36	0.671475
01/03/15 01:37	0.671906
01/03/15 01:38	0.671547
01/03/15 01:39	0.671190
