id,nb,lat,lng,totbs
359,11011,48.86180485207153,2.372651428265507,25
360,11012,48.85050701184191,2.393075558274471,33
361,11013,48.849276638185486,2.394934477750117,46
362,11014,48.848482816609724,2.39721188193514,55
363,11016,48.8518182000139,2.393255376309212,46
364,11017,48.854176040414856,2.396093495321842,46
365,11018,48.86421167470377,2.378255841512857,36
366,11019,48.85560316202584,2.390546390619984,32
367,11020,48.85631717803066,2.383072452374457,36
368,11021,48.85844505426191,2.39039812238911,23
369,11022,48.85800190602335,2.381797702650783,16
370,11023,48.85868877406295,2.383553994571467,46
371,11024,48.85882890841428,2.378871327120361,51
372,11025,48.85704145047844,2.37289470306807,48
373,11026,48.86119441933017,2.381301904923526,46
374,11027,48.8621350384716,2.377229858571335,38
375,11028,48.86382517434147,2.38090637715497,36
376,11029,48.8666176586814,2.38301344041578,40
377,11030,48.86530798423503,2.376019912019568,22
378,11031,48.86455576531678,2.373071507389205,39
379,11032,48.86793796309798,2.377885515684799,48
380,11033,48.856870467758306,2.370554639861521,33
381,11034,48.86787670551736,2.372705978671471,47
382,11035,48.86946960532872,2.371536810663942,53
383,11036,48.868410104824726,2.367841497243513,58
384,11038,48.865745077094815,2.365312950780227,45
385,11039,48.86580427668637,2.369337074966926,36
386,11040,48.86442014173202,2.366136374249966,36
387,11041,48.86082070611917,2.375636525867217,37
388,11042,48.8646494198968,2.369261438255258,47
389,11043,48.862650300140295,2.367053490449912,21
390,11044,48.86343198963591,2.37120861796012,23
391,11045,48.861205051934334,2.367352328799597,42
392,11101,48.85252900039587,2.380583632323688,49
393,11102,48.85288867036487,2.389147640809553,58
394,11103,48.8600393112308,2.370984374239959,47
395,11104,48.855943779580954,2.392532526632664,20
396,11105,48.864541626812056,2.375195196724585,50
397,11107,48.85153200534013,2.38372328828755,46
398,11109,48.866331347902545,2.371097448471508,23
399,11110,48.8592429763213,2.386593289210004,52
400,11111,48.85496380033523,2.387217085372007,18
401,11112,48.854304177811706,2.38488615344003,23
402,11113,48.86651607982108,2.369322530407524,56
403,12001,48.85131118740966,2.369250483580839,64
404,12002,48.849215862624035,2.370503423869599,16
405,12003,48.84588694638678,2.366896793773722,69
406,12004,48.850735824128805,2.375870111706245,33
407,12005,48.850440013404544,2.378901366211043,30
408,12006,48.84419240789483,2.371691677977748,60
409,12007,48.84568897556758,2.374203690051493,50
410,12008,48.84681513232972,2.376929360592796,54
411,12009,48.84626878980391,2.379264325090339,18
412,12010,48.83749044650707,2.401825585802231,19
413,12011,48.84486731955409,2.382578935054453,36
414,12012,48.84729631064503,2.385707672217665,21
415,12013,48.844312608440106,2.389595227215854,16
416,12014,48.847301800009085,2.39552056485834,66
417,12015,48.84696435950306,2.399868277428793,36
418,12016,48.84512829379433,2.401400707666872,34
419,12017,48.84463462629767,2.405099826323643,39
420,12018,48.8456092496701,2.395932627208539,35
421,12019,48.842577100515385,2.397249990597384,28
422,12020,48.84698906998311,2.410145496563922,45
423,12021,48.84437319365697,2.410972451668241,50
424,12022,48.84089981382828,2.404380102963422,33
425,12023,48.84076227759839,2.41052344083499,67
426,12025,48.84026772485455,2.379519527723101,22
427,12026,48.83772145898209,2.382217337050408,36
428,12027,48.84264777870052,2.386164927813738,16
429,12028,48.84192366327654,2.389728979467376,27
430,12029,48.838849023395156,2.389724508120191,55
431,12030,48.836675796406276,2.391795855555629,33
432,12031,48.835138050689515,2.385478486564838,36
433,12032,48.835545043575955,2.40745551592605,35
434,12033,48.83350833245742,2.386133168700345,66
435,12034,48.83230838936651,2.386370278568759,48
436,12035,48.834705859741675,2.397111552649508,33
437,12036,48.84030274499962,2.394630398715453,42
438,12037,48.8394854026542,2.397212376289136,40
439,12038,48.83998878891187,2.400525668552064,39
440,12039,48.834812629825436,2.400927788127704,38
441,12040,48.83158812517445,2.398745664948547,67
442,12041,48.833654852830335,2.413463576486826,58
443,12042,48.840398172156206,2.409229420580575,42
444,12101,48.848175129981016,2.376358449431232,19
445,12102,48.84618800146489,2.37040616152132,30
446,12105,48.84190715333373,2.376605625312414,35
447,12106,48.84394917584249,2.37908134343237,69
448,12107,48.847653880984645,2.390238633141864,21
449,12108,48.83877530648142,2.38086079265402,44
450,12109,48.84086945970235,2.387564334932072,30
451,12110,48.83370863507971,2.388556666222385,55
452,12111,48.837614170379524,2.397253782195704,27
453,12112,48.83382177292266,2.394692664106047,31
454,12113,48.832934193699835,2.402636749399156,30
455,12114,48.843949064031825,2.415081394834419,28
456,12115,48.84641936927943,2.415636607146136,33
457,12119,48.82558443109317,2.409830941796777,50
458,12120,48.82772523704757,2.41827234236864,50
459,12122,48.835444916174204,2.431421081436563,50
460,12123,48.84423193255657,2.439209537709179,51
461,12124,48.839041145908176,2.437655339082955,55
462,12125,48.837061492855675,2.440446664251129,48
463,12126,48.82440776756261,2.418455004234756,50
464,12151,48.84551508979395,2.372649844628596,60
465,13001,48.83772792097816,2.344664043426302,18
466,13002,48.83486717959749,2.344575141243577,22
467,13004,48.83062407509372,2.345429456645987,68
468,13005,48.83548071896613,2.348572461702221,47
469,13006,48.83815160808658,2.357108449556404,41
470,13007,48.835092787823875,2.353468135133752,48
471,13008,48.83199636916928,2.354809472700658,53
472,13009,48.82998371071962,2.350403587821832,25
473,13010,48.831582643774894,2.356708420760657,40
474,13011,48.83540571295384,2.358218345030439,15
475,13013,48.83950442458303,2.360989417022932,21
476,13014,48.842524490766195,2.364044958656523,14
477,13015,48.832570718038,2.371231986681921,41
478,13016,48.83094844846017,2.37965351592796,62
479,13017,48.83252708397293,2.362354410392119,33
480,13018,48.83484845292942,2.366826499627087,25
481,13019,48.83636225239755,2.372375389059736,36
482,13020,48.83908421830948,2.370532330985574,45
483,13021,48.82603516605852,2.342176808004326,47
484,13022,48.827564379878744,2.34906350669476,36
485,13023,48.82860289084512,2.353034582951421,26
486,13024,48.82552586188404,2.350205084974572,33
487,13025,48.822455947649644,2.347382729482953,33
488,13026,48.82331617217754,2.35433694417225,34
489,13027,48.81625825722598,2.344181922989554,15
490,13028,48.818367707485955,2.353193430656726,33
491,13029,48.82903204071324,2.356183369179921,40
492,13030,48.82583946069817,2.357215357508107,40
493,13031,48.82115932080097,2.358701217878322,31
494,13032,48.819894618061376,2.359432938466414,26
495,13033,48.817312300431965,2.360218480943566,14
496,13034,48.82902666973469,2.361069024089417,18
497,13035,48.82597013639707,2.360231840755094,22
498,13036,48.82690019971573,2.365177603483576,36
499,13037,48.824695995415006,2.363106073577468,20
500,13038,48.8219079688117,2.363334710614756,24
501,13039,48.823219683169356,2.365469628106195,17
502,13040,48.81994196567719,2.36507858638901,44
503,13041,48.82196244101745,2.368528699972122,50
504,13042,48.830957464145705,2.364107053254628,36
505,13043,48.832272458639544,2.367415866750153,51
506,13044,48.829575726838485,2.369126815717134,36
507,13045,48.82783803264948,2.370530563855483,20
508,13046,48.82571290351962,2.375044300094851,44
509,13047,48.822632842232245,2.377738433657617,49
510,13048,48.82649432826404,2.344301715865302,28
511,13050,48.82836989380957,2.384440354604646,59
512,13051,48.83264101037033,2.37910490091443,19
513,13052,48.828974744329585,2.374332000856194,43
514,13053,48.82941013459557,2.375934558013933,21
515,13054,48.83124496844904,2.377263236877398,29
516,13055,48.828595283857425,2.380220606266108,61
517,13101,48.831121775069235,2.348108654777346,34
518,13103,48.83772768745434,2.360460336476805,50
519,13104,48.84379047732037,2.365585665575604,27
520,13106,48.82987537265954,2.35424653463425,24
521,13107,48.82884021838649,2.341967436827206,45
522,13109,48.822203096341305,2.350422032913929,21
523,13110,48.82103928698979,2.356345144172923,22
524,13111,48.81857441583949,2.353260183740912,54
525,13113,48.82363397638854,2.361571534156357,33
526,13114,48.824810840809405,2.367735489853108,22
527,13116,48.82022679261971,2.372209309645734,18
528,13117,48.82049518804969,2.366819682140966,67
529,13118,48.82434285685922,2.376060091685724,63
530,13120,48.82113875143762,2.378718606608679,19
531,13121,48.824952872870355,2.388580678853776,47
532,13122,48.828156251574946,2.358513532903332,25
533,13123,48.83505071580454,2.376068100310425,29
534,13151,48.84057730290756,2.366124461859616,55
535,13514,48.84183617360056,2.363468636860069,19
536,14001,48.84115621648301,2.324448789519074,27
537,14002,48.839199167158384,2.32955509720774,44
538,14003,48.836850815842105,2.331303600860387,47
539,14004,48.838431825491696,2.340794666870659,23
540,14005,48.83314079924711,2.332672227475083,36
541,14006,48.83319031875251,2.336933391248149,22
542,14007,48.83136668000465,2.340811882152406,34
543,14008,48.831506675674554,2.329319363216664,38
544,14009,48.83055599940998,2.33378329803361,36
545,14010,48.82742690008254,2.325760332846014,39
546,14011,48.827525292006904,2.331729378994153,23
547,14012,48.826703941183546,2.338636324158646,24
548,14013,48.821227663318524,2.342104214557966,14
549,14014,48.81940130486362,2.34337661053354,60
550,14015,48.82015010775814,2.339926428187734,19
551,14016,48.82476710259696,2.335999677300567,53
552,14017,48.822782442043376,2.330537540381845,43
553,14018,48.8228575017159,2.325042670917036,47
554,14019,48.82503085292528,2.326412869398186,22
555,14020,48.82121678968934,2.321173502143062,54
556,14021,48.824489702456674,2.318447431048976,59
557,14022,48.82656671997367,2.313276757777748,32
558,14023,48.82365348025463,2.307766825585275,49
559,14024,48.82798948736595,2.30567210645885,24
560,14025,48.82957040473214,2.318353021413872,36
561,14026,48.83014719579205,2.323313445980224,45
562,14027,48.83088717455243,2.318882101207347,36
563,14028,48.83163970406255,2.315158529047339,47
564,14029,48.83425924993043,2.313391647113252,67
565,14030,48.834254627953044,2.317609339386963,33
566,14032,48.832501278703454,2.325401166692975,31
567,14033,48.83568044417256,2.328290822051698,38
568,14034,48.83617286014242,2.319392143923804,24
569,14035,48.83788362776244,2.322551640018162,48
570,14036,48.83439079700681,2.329303946545288,43
571,14037,48.82570981702807,2.321849987344236,33
572,14101,48.8415048015128,2.323277715643321,33
573,14103,48.835064363954004,2.323731449973991,27
574,14104,48.83425013505391,2.317614786781552,22
575,14106,48.825325870060475,2.310670653467625,21
576,14107,48.82341630050286,2.322936857107952,33
577,14108,48.82234096593411,2.327861653302471,21
578,14110,48.82774626607582,2.320714098089133,24
579,14111,48.837549292197465,2.335983030466524,24
580,14112,48.83586772099485,2.33798034198275,16
581,14113,48.83512886504287,2.34157863455693,37
582,14114,48.83729330936107,2.317482930639117,43
583,14115,48.82392316854465,2.316573329316086,33
584,14116,48.820323646126774,2.32300304092451,12
585,14117,48.83932502506044,2.320954125728877,39
586,14120,48.82195530645611,2.326806869905884,28
587,14122,48.82650293311012,2.309274799827166,19
588,14124,48.821111770492195,2.333785290429607,24
589,14125,48.830723214583635,2.336146557204349,24
590,14126,48.816980981259285,2.332609687921881,42
591,14127,48.842842278074414,2.324441565139471,40
592,15001,48.843748889163884,2.322451937473582,43
593,15002,48.843085317465956,2.320263946784738,17
594,15003,48.841807179879716,2.319510026901171,67
595,15004,48.8405958674037,2.315363038202961,21
596,15005,48.84265080464087,2.312727390214462,42
597,15006,48.844575963933345,2.317756579232021,36
598,15008,48.84483801922715,2.311085506094106,62
599,15009,48.84717561492764,2.307052147596786,46
600,15010,48.84757532146731,2.30286310050181,59
601,15011,48.845831419610754,2.301753086991115,62
602,15012,48.84327733003522,2.30230766886348,67
603,15013,48.843542735006295,2.306558615574665,54
604,15014,48.84132050184004,2.30808901725357,34
605,15016,48.83831247462415,2.308531843822157,41
606,15017,48.83633386181694,2.310466238030852,21
