245	213	01/03/15 02:56
246	212	01/03/15 02:57
247	211	01/03/15 02:58
245	210	01/03/15 02:59
245	208	01/03/15 03:01
250	211	01/03/15 03:03
248	211	01/03/15 03:05
249	213	01/03/15 03:07
246	212	01/03/15 03:08
247	213	01/03/15 03:10
251	214	01/03/15 03:12
250	214	01/03/15 03:13
249	213	01/03/15 03:15
252	214	01/03/15 03:17
250	214	01/03/15 03:18
247	213	01/03/15 03:20
245	214	01/03/15 03:22
247	217	01/03/15 03:24
245	217	01/03/15 03:26
246	215	01/03/15 03:28
246	216	01/03/15 03:30
245	217	01/03/15 03:31
249	218	01/03/15 03:33
251	217	01/03/15 03:35
245	215	01/03/15 03:36
243	213	01/03/15 03:38
242	214	01/03/15 03:40
244	215	01/03/15 03:42
243	212	01/03/15 03:44
247	212	01/03/15 03:46
244	210	01/03/15 03:48
246	210	01/03/15 03:50
247	210	01/03/15 03:52
245	211	01/03/15 03:55
247	211	01/03/15 03:56
247	213	01/03/15 03:58
243	212	01/03/15 04:00
242	211	01/03/15 04:02
243	212	01/03/15 04:04
244	211	01/03/15 04:06
244	212	01/03/15 04:09
246	211	01/03/15 04:12
242	208	01/03/15 04:14
240	209	01/03/15 04:17
243	208	01/03/15 04:19
244	208	01/03/15 04:22
247	208	01/03/15 04:24
249	208	01/03/15 04:27
252	210	01/03/15 04:30
254	211	01/03/15 04:32
258	211	01/03/15 04:36
259	211	01/03/15 04:39
260	210	01/03/15 04:42
255	208	01/03/15 04:47
257	208	01/03/15 04:52
257	210	01/03/15 04:57
258	209	01/03/15 05:00
256	209	01/03/15 05:05
257	210	01/03/15 05:09
258	210	01/03/15 05:12
258	209	01/03/15 05:15
256	208	01/03/15 05:19
257	206	01/03/15 05:22
261	206	01/03/15 05:25
261	206	01/03/15 05:29
258	208	01/03/15 05:34
262	210	01/03/15 05:37
261	209	01/03/15 05:39
262	208	01/03/15 05:44
264	210	01/03/15 05:48
262	210	01/03/15 05:52
261	209	01/03/15 05:57
263	211	01/03/15 06:01
262	212	01/03/15 06:04
258	213	01/03/15 06:09
262	213	01/03/15 06:13
262	212	01/03/15 06:16
264	212	01/03/15 06:21
267	213	01/03/15 06:24
268	213	01/03/15 06:28
270	214	01/03/15 06:31
268	214	01/03/15 06:36
268	213	01/03/15 06:39
268	214	01/03/15 06:43
269	214	01/03/15 06:45
269	214	01/03/15 06:49
264	214	01/03/15 06:52
268	216	01/03/15 06:55
269	216	01/03/15 06:58
270	217	01/03/15 07:01
266	214	01/03/15 07:03
264	215	01/03/15 07:05
264	215	01/03/15 07:08
266	213	01/03/15 07:09
263	213	01/03/15 07:11
260	211	01/03/15 07:14
262	215	01/03/15 07:16
261	213	01/03/15 07:18
256	211	01/03/15 07:20
258	210	01/03/15 07:22
257	211	01/03/15 07:24
254	211	01/03/15 07:25
251	212	01/03/15 07:27
248	212	01/03/15 07:28
250	212	01/03/15 07:29
253	214	01/03/15 07:31
252	217	01/03/15 07:32
252	217	01/03/15 07:33
252	216	01/03/15 07:35
253	216	01/03/15 07:36
249	217	01/03/15 07:38
250	217	01/03/15 07:39
251	218	01/03/15 07:40
253	216	01/03/15 07:42
256	219	01/03/15 07:43
259	220	01/03/15 07:45
254	218	01/03/15 07:46
255	215	01/03/15 07:48
253	214	01/03/15 07:49
255	216	01/03/15 07:50
254	216	01/03/15 07:51
254	217	01/03/15 07:52
252	216	01/03/15 07:53
250	215	01/03/15 07:54
248	214	01/03/15 07:55
250	215	01/03/15 07:56
247	212	01/03/15 07:58
251	213	01/03/15 07:59
251	211	01/03/15 08:00
249	211	01/03/15 08:01
254	213	01/03/15 08:02
256	215	01/03/15 08:03
255	214	01/03/15 08:04
251	215	01/03/15 08:05
246	215	01/03/15 08:07
249	216	01/03/15 08:07
254	216	01/03/15 08:08
254	218	01/03/15 08:10
255	218	01/03/15 08:11
253	218	01/03/15 08:12
255	219	01/03/15 08:13
253	218	01/03/15 08:13
252	216	01/03/15 08:14
254	216	01/03/15 08:15
254	216	01/03/15 08:16
253	214	01/03/15 08:17
253	215	01/03/15 08:18
253	216	01/03/15 08:19
255	214	01/03/15 08:20
257	214	01/03/15 08:21
252	214	01/03/15 08:22
252	213	01/03/15 08:22
251	212	01/03/15 08:23
248	211	01/03/15 08:24
250	210	01/03/15 08:25
247	209	01/03/15 08:26
248	209	01/03/15 08:27
243	206	01/03/15 08:28
244	208	01/03/15 08:28
243	208	01/03/15 08:29
243	208	01/03/15 08:30
242	206	01/03/15 08:31
242	207	01/03/15 08:31
241	209	01/03/15 08:32
241	209	01/03/15 08:33
243	211	01/03/15 08:34
245	211	01/03/15 08:35
245	210	01/03/15 08:36
244	210	01/03/15 08:36
241	210	01/03/15 08:37
240	211	01/03/15 08:38
240	212	01/03/15 08:39
240	211	01/03/15 08:39
239	212	01/03/15 08:40
243	214	01/03/15 08:41
243	215	01/03/15 08:42
245	217	01/03/15 08:42
247	220	01/03/15 08:43
248	223	01/03/15 08:44
251	224	01/03/15 08:44
251	222	01/03/15 08:45
248	222	01/03/15 08:46
248	221	01/03/15 08:46
245	220	01/03/15 08:47
246	217	01/03/15 08:48
245	216	01/03/15 08:48
247	218	01/03/15 08:49
248	217	01/03/15 08:49
246	218	01/03/15 08:50
249	219	01/03/15 08:50
249	220	01/03/15 08:51
251	221	01/03/15 08:52
251	221	01/03/15 08:52
247	219	01/03/15 08:53
243	216	01/03/15 08:53
248	217	01/03/15 08:54
246	218	01/03/15 08:55
246	217	01/03/15 08:55
244	217	01/03/15 08:56
244	217	01/03/15 08:56
247	216	01/03/15 08:57
247	216	01/03/15 08:58
245	216	01/03/15 08:58
244	217	01/03/15 08:59
242	216	01/03/15 08:59
242	217	01/03/15 08:59
240	216	01/03/15 09:00
238	216	01/03/15 09:01
243	217	01/03/15 09:01
248	219	01/03/15 09:02
250	221	01/03/15 09:02
253	219	01/03/15 09:03
251	220	01/03/15 09:03
250	220	01/03/15 09:04
249	221	01/03/15 09:05
248	220	01/03/15 09:05
249	219	01/03/15 09:06
248	218	01/03/15 09:06
252	220	01/03/15 09:07
251	222	01/03/15 09:07
254	222	01/03/15 09:08
247	224	01/03/15 09:09
246	225	01/03/15 09:10
248	227	01/03/15 09:11
244	227	01/03/15 09:11
242	226	01/03/15 09:12
239	226	01/03/15 09:12
238	225	01/03/15 09:13
238	223	01/03/15 09:14
239	224	01/03/15 09:14
234	222	01/03/15 09:14
238	224	01/03/15 09:15
241	225	01/03/15 09:16
241	225	01/03/15 09:16
246	225	01/03/15 09:17
245	222	01/03/15 09:17
249	225	01/03/15 09:18
245	226	01/03/15 09:19
242	222	01/03/15 09:19
242	222	01/03/15 09:20
245	222	01/03/15 09:20
242	222	01/03/15 09:21
239	223	01/03/15 09:21
241	222	01/03/15 09:22
240	221	01/03/15 09:22
238	219	01/03/15 09:23
240	221	01/03/15 09:23
242	220	01/03/15 09:24
239	220	01/03/15 09:25
238	221	01/03/15 09:25
238	221	01/03/15 09:26
237	220	01/03/15 09:26
241	221	01/03/15 09:27
238	218	01/03/15 09:27
234	217	01/03/15 09:28
233	218	01/03/15 09:28
231	220	01/03/15 09:28
232	221	01/03/15 09:29
231	221	01/03/15 09:29
231	220	01/03/15 09:30
228	220	01/03/15 09:30
231	221	01/03/15 09:31
235	223	01/03/15 09:31
234	224	01/03/15 09:32
239	228	01/03/15 09:32
238	228	01/03/15 09:33
236	227	01/03/15 09:33
238	226	01/03/15 09:34
240	226	01/03/15 09:34
240	227	01/03/15 09:35
240	227	01/03/15 09:35
238	227	01/03/15 09:36
240	226	01/03/15 09:36
239	225	01/03/15 09:36
239	228	01/03/15 09:37
237	228	01/03/15 09:37
234	227	01/03/15 09:38
236	225	01/03/15 09:38
237	226	01/03/15 09:39
238	227	01/03/15 09:39
239	228	01/03/15 09:39
239	228	01/03/15 09:40
242	227	01/03/15 09:40
244	228	01/03/15 09:41
244	229	01/03/15 09:41
244	229	01/03/15 09:42
246	230	01/03/15 09:42
246	231	01/03/15 09:42
243	231	01/03/15 09:43
246	232	01/03/15 09:43
246	232	01/03/15 09:44
249	233	01/03/15 09:44
249	233	01/03/15 09:45
252	234	01/03/15 09:45
251	235	01/03/15 09:46
253	235	01/03/15 09:46
249	235	01/03/15 09:47
249	236	01/03/15 09:47
251	234	01/03/15 09:47
252	235	01/03/15 09:47
253	236	01/03/15 09:48
253	238	01/03/15 09:48
256	239	01/03/15 09:49
259	241	01/03/15 09:49
261	240	01/03/15 09:49
262	241	01/03/15 09:50
262	241	01/03/15 09:50
261	242	01/03/15 09:50
262	241	01/03/15 09:51
260	239	01/03/15 09:51
262	239	01/03/15 09:52
263	238	01/03/15 09:52
263	236	01/03/15 09:52
262	237	01/03/15 09:53
259	237	01/03/15 09:53
263	238	01/03/15 09:54
265	238	01/03/15 09:54
264	239	01/03/15 09:55
265	238	01/03/15 09:55
269	236	01/03/15 09:55
269	235	01/03/15 09:56
269	235	01/03/15 09:56
271	236	01/03/15 09:57
276	237	01/03/15 09:57
276	238	01/03/15 09:58
277	238	01/03/15 09:58
279	240	01/03/15 09:58
279	241	01/03/15 09:59
279	240	01/03/15 09:59
274	238	01/03/15 10:00
273	241	01/03/15 10:00
274	241	01/03/15 10:01
277	242	01/03/15 10:01
279	242	01/03/15 10:01
284	241	01/03/15 10:02
284	239	01/03/15 10:02
283	240	01/03/15 10:02
288	244	01/03/15 10:03
289	242	01/03/15 10:03
290	242	01/03/15 10:03
293	242	01/03/15 10:04
288	241	01/03/15 10:04
288	241	01/03/15 10:05
292	241	01/03/15 10:05
293	239	01/03/15 10:06
288	238	01/03/15 10:06
287	239	01/03/15 10:06
281	240	01/03/15 10:07
282	240	01/03/15 10:07
283	243	01/03/15 10:08
283	242	01/03/15 10:08
285	243	01/03/15 10:09
283	243	01/03/15 10:09
281	243	01/03/15 10:09
282	243	01/03/15 10:10
282	244	01/03/15 10:10
285	245	01/03/15 10:10
289	246	01/03/15 10:11
287	246	01/03/15 10:11
284	245	01/03/15 10:12
281	245	01/03/15 10:12
280	242	01/03/15 10:12
281	242	01/03/15 10:13
279	243	01/03/15 10:13
279	240	01/03/15 10:13
277	240	01/03/15 10:14
281	240	01/03/15 10:14
283	243	01/03/15 10:15
284	243	01/03/15 10:15
284	242	01/03/15 10:16
284	243	01/03/15 10:16
282	244	01/03/15 10:16
284	243	01/03/15 10:17
281	242	01/03/15 10:17
277	239	01/03/15 10:18
278	239	01/03/15 10:18
277	237	01/03/15 10:18
277	237	01/03/15 10:19
275	237	01/03/15 10:19
276	239	01/03/15 10:20
272	238	01/03/15 10:20
275	239	01/03/15 10:20
280	239	01/03/15 10:21
283	239	01/03/15 10:21
288	243	01/03/15 10:22
287	242	01/03/15 10:22
285	243	01/03/15 10:22
290	240	01/03/15 10:23
288	239	01/03/15 10:23
286	237	01/03/15 10:24
284	238	01/03/15 10:24
285	240	01/03/15 10:25
285	241	01/03/15 10:25
289	241	01/03/15 10:26
287	242	01/03/15 10:26
288	242	01/03/15 10:26
291	245	01/03/15 10:27
291	246	01/03/15 10:27
293	247	01/03/15 10:28
289	247	01/03/15 10:28
288	248	01/03/15 10:28
287	248	01/03/15 10:29
286	249	01/03/15 10:29
286	247	01/03/15 10:29
286	246	01/03/15 10:30
286	247	01/03/15 10:30
284	245	01/03/15 10:31
282	244	01/03/15 10:31
277	244	01/03/15 10:31
280	246	01/03/15 10:32
281	247	01/03/15 10:32
283	248	01/03/15 10:32
286	248	01/03/15 10:33
290	249	01/03/15 10:33
291	248	01/03/15 10:34
293	247	01/03/15 10:34
292	248	01/03/15 10:34
293	249	01/03/15 10:35
293	246	01/03/15 10:35
292	246	01/03/15 10:35
293	244	01/03/15 10:36
300	244	01/03/15 10:36
297	242	01/03/15 10:37
293	240	01/03/15 10:37
295	242	01/03/15 10:37
296	242	01/03/15 10:38
292	241	01/03/15 10:38
291	242	01/03/15 10:38
289	241	01/03/15 10:39
290	243	01/03/15 10:39
287	241	01/03/15 10:40
289	242	01/03/15 10:40
287	243	01/03/15 10:40
283	242	01/03/15 10:40
288	243	01/03/15 10:41
287	244	01/03/15 10:41
285	243	01/03/15 10:41
283	244	01/03/15 10:42
282	243	01/03/15 10:42
283	244	01/03/15 10:43
283	244	01/03/15 10:43
282	243	01/03/15 10:43
284	244	01/03/15 10:44
282	244	01/03/15 10:44
281	243	01/03/15 10:44
282	245	01/03/15 10:45
284	247	01/03/15 10:45
288	246	01/03/15 10:46
284	245	01/03/15 10:46
286	244	01/03/15 10:46
290	244	01/03/15 10:47
290	244	01/03/15 10:47
287	241	01/03/15 10:47
285	243	01/03/15 10:48
285	244	01/03/15 10:48
283	243	01/03/15 10:49
279	243	01/03/15 10:49
277	243	01/03/15 10:49
278	244	01/03/15 10:50
284	244	01/03/15 10:50
286	246	01/03/15 10:50
284	246	01/03/15 10:51
285	247	01/03/15 10:51
288	249	01/03/15 10:51
290	246	01/03/15 10:52
289	248	01/03/15 10:52
291	249	01/03/15 10:53
292	249	01/03/15 10:53
296	249	01/03/15 10:53
301	250	01/03/15 10:54
303	250	01/03/15 10:54
303	251	01/03/15 10:54
303	251	01/03/15 10:55
303	251	01/03/15 10:55
300	252	01/03/15 10:56
295	252	01/03/15 10:56
292	250	01/03/15 10:56
288	250	01/03/15 10:57
286	249	01/03/15 10:57
288	250	01/03/15 10:57
292	251	01/03/15 10:58
293	250	01/03/15 10:58
293	250	01/03/15 10:58
293	251	01/03/15 10:59
295	252	01/03/15 10:59
296	251	01/03/15 10:59
299	251	01/03/15 11:00
300	252	01/03/15 11:00
301	252	01/03/15 11:01
300	250	01/03/15 11:01
300	251	01/03/15 11:01
298	252	01/03/15 11:02
298	253	01/03/15 11:02
294	250	01/03/15 11:02
295	249	01/03/15 11:03
296	248	01/03/15 11:03
297	251	01/03/15 11:03
296	254	01/03/15 11:04
294	254	01/03/15 11:04
292	254	01/03/15 11:05
291	252	01/03/15 11:05
292	253	01/03/15 11:05
285	252	01/03/15 11:06
285	251	01/03/15 11:06
286	253	01/03/15 11:06
286	253	01/03/15 11:07
285	253	01/03/15 11:07
284	249	01/03/15 11:07
287	251	01/03/15 11:08
285	248	01/03/15 11:08
288	248	01/03/15 11:08
290	250	01/03/15 11:09
292	252	01/03/15 11:09
292	256	01/03/15 11:09
294	255	01/03/15 11:09
294	254	01/03/15 11:10
295	254	01/03/15 11:10
295	255	01/03/15 11:10
293	255	01/03/15 11:11
296	254	01/03/15 11:11
295	255	01/03/15 11:12
295	256	01/03/15 11:12
293	258	01/03/15 11:12
289	257	01/03/15 11:12
289	255	01/03/15 11:13
288	256	01/03/15 11:13
291	255	01/03/15 11:13
288	256	01/03/15 11:14
291	256	01/03/15 11:14
290	256	01/03/15 11:14
291	257	01/03/15 11:14
290	255	01/03/15 11:15
287	254	01/03/15 11:15
285	256	01/03/15 11:15
286	257	01/03/15 11:16
287	258	01/03/15 11:16
284	256	01/03/15 11:16
283	258	01/03/15 11:17
286	258	01/03/15 11:17
284	258	01/03/15 11:17
284	259	01/03/15 11:18
286	259	01/03/15 11:18
289	261	01/03/15 11:18
288	259	01/03/15 11:19
291	258	01/03/15 11:19
291	258	01/03/15 11:19
290	258	01/03/15 11:20
291	259	01/03/15 11:20
292	260	01/03/15 11:20
294	260	01/03/15 11:20
298	261	01/03/15 11:21
301	260	01/03/15 11:21
300	259	01/03/15 11:21
302	259	01/03/15 11:22
302	260	01/03/15 11:22
297	260	01/03/15 11:22
299	260	01/03/15 11:23
297	259	01/03/15 11:23
298	258	01/03/15 11:23
299	258	01/03/15 11:24
297	260	01/03/15 11:24
296	260	01/03/15 11:24
296	259	01/03/15 11:24
298	258	01/03/15 11:25
300	260	01/03/15 11:25
299	260	01/03/15 11:25
300	259	01/03/15 11:26
296	258	01/03/15 11:26
296	256	01/03/15 11:26
295	255	01/03/15 11:27
300	255	01/03/15 11:27
301	256	01/03/15 11:27
299	253	01/03/15 11:28
298	254	01/03/15 11:28
297	254	01/03/15 11:28
301	256	01/03/15 11:29
301	255	01/03/15 11:29
298	255	01/03/15 11:29
295	253	01/03/15 11:30
293	252	01/03/15 11:30
287	248	01/03/15 11:30
293	250	01/03/15 11:30
298	249	01/03/15 11:31
302	248	01/03/15 11:31
305	249	01/03/15 11:31
308	250	01/03/15 11:31
300	250	01/03/15 11:32
301	251	01/03/15 11:32
302	252	01/03/15 11:33
303	252	01/03/15 11:33
303	253	01/03/15 11:33
303	254	01/03/15 11:34
301	253	01/03/15 11:34
300	255	01/03/15 11:34
298	254	01/03/15 11:34
296	255	01/03/15 11:35
299	256	01/03/15 11:35
299	259	01/03/15 11:35
300	260	01/03/15 11:36
296	257	01/03/15 11:36
296	258	01/03/15 11:36
296	259	01/03/15 11:37
293	257	01/03/15 11:37
291	256	01/03/15 11:37
292	256	01/03/15 11:37
295	254	01/03/15 11:38
297	253	01/03/15 11:38
295	253	01/03/15 11:38
294	252	01/03/15 11:38
293	251	01/03/15 11:39
295	251	01/03/15 11:39
294	252	01/03/15 11:39
293	252	01/03/15 11:40
290	251	01/03/15 11:40
287	251	01/03/15 11:40
287	252	01/03/15 11:41
292	252	01/03/15 11:41
293	253	01/03/15 11:41
292	251	01/03/15 11:41
291	251	01/03/15 11:42
292	251	01/03/15 11:42
289	251	01/03/15 11:42
289	253	01/03/15 11:43
289	254	01/03/15 11:43
289	253	01/03/15 11:43
288	255	01/03/15 11:44
288	253	01/03/15 11:44
283	250	01/03/15 11:44
290	252	01/03/15 11:45
291	252	01/03/15 11:45
290	255	01/03/15 11:45
287	255	01/03/15 11:46
285	255	01/03/15 11:46
286	256	01/03/15 11:46
284	256	01/03/15 11:47
283	254	01/03/15 11:47
283	254	01/03/15 11:47
282	252	01/03/15 11:47
282	253	01/03/15 11:48
283	254	01/03/15 11:48
284	253	01/03/15 11:48
285	253	01/03/15 11:49
286	252	01/03/15 11:49
293	253	01/03/15 11:49
293	253	01/03/15 11:50
290	254	01/03/15 11:50
288	256	01/03/15 11:50
289	259	01/03/15 11:51
288	258	01/03/15 11:51
286	259	01/03/15 11:51
284	261	01/03/15 11:52
289	260	01/03/15 11:52
290	259	01/03/15 11:52
295	260	01/03/15 11:52
297	263	01/03/15 11:53
297	262	01/03/15 11:53
303	264	01/03/15 11:53
305	264	01/03/15 11:53
303	263	01/03/15 11:54
302	264	01/03/15 11:54
294	265	01/03/15 11:54
294	265	01/03/15 11:55
298	264	01/03/15 11:55
296	264	01/03/15 11:55
294	264	01/03/15 11:55
291	265	01/03/15 11:56
287	264	01/03/15 11:56
287	265	01/03/15 11:56
286	265	01/03/15 11:57
287	265	01/03/15 11:57
289	268	01/03/15 11:57
298	270	01/03/15 11:58
297	267	01/03/15 11:58
298	266	01/03/15 11:58
293	265	01/03/15 11:59
295	266	01/03/15 11:59
292	265	01/03/15 11:59
285	263	01/03/15 12:00
291	263	01/03/15 12:00
287	260	01/03/15 12:00
284	260	01/03/15 12:01
288	259	01/03/15 12:01
291	259	01/03/15 12:01
291	258	01/03/15 12:02
295	259	01/03/15 12:02
294	259	01/03/15 12:02
293	256	01/03/15 12:03
292	256	01/03/15 12:03
291	257	01/03/15 12:03
288	259	01/03/15 12:03
289	261	01/03/15 12:04
289	259	01/03/15 12:04
289	258	01/03/15 12:04
291	257	01/03/15 12:05
295	257	01/03/15 12:05
294	257	01/03/15 12:05
291	256	01/03/15 12:06
293	258	01/03/15 12:06
291	261	01/03/15 12:06
290	262	01/03/15 12:07
289	262	01/03/15 12:07
286	265	01/03/15 12:07
284	264	01/03/15 12:08
277	262	01/03/15 12:08
271	260	01/03/15 12:08
275	263	01/03/15 12:09
278	263	01/03/15 12:09
280	262	01/03/15 12:09
279	261	01/03/15 12:10
282	261	01/03/15 12:10
283	264	01/03/15 12:10
282	265	01/03/15 12:10
278	264	01/03/15 12:11
280	263	01/03/15 12:11
279	265	01/03/15 12:11
279	265	01/03/15 12:12
275	264	01/03/15 12:12
276	265	01/03/15 12:13
279	265	01/03/15 12:13
280	265	01/03/15 12:13
276	262	01/03/15 12:14
276	261	01/03/15 12:14
275	263	01/03/15 12:14
275	261	01/03/15 12:15
281	261	01/03/15 12:15
279	262	01/03/15 12:15
282	262	01/03/15 12:16
284	262	01/03/15 12:16
290	262	01/03/15 12:16
290	262	01/03/15 12:16
286	263	01/03/15 12:17
288	262	01/03/15 12:17
291	262	01/03/15 12:17
293	262	01/03/15 12:18
296	261	01/03/15 12:18
298	264	01/03/15 12:19
292	263	01/03/15 12:19
285	262	01/03/15 12:19
287	262	01/03/15 12:20
290	263	01/03/15 12:20
293	263	01/03/15 12:20
291	262	01/03/15 12:21
291	262	01/03/15 12:21
287	262	01/03/15 12:22
286	261	01/03/15 12:22
287	262	01/03/15 12:22
286	261	01/03/15 12:23
287	260	01/03/15 12:23
282	258	01/03/15 12:24
280	257	01/03/15 12:24
282	259	01/03/15 12:25
285	256	01/03/15 12:25
281	254	01/03/15 12:25
285	255	01/03/15 12:26
284	259	01/03/15 12:26
280	259	01/03/15 12:26
280	257	01/03/15 12:27
278	258	01/03/15 12:27
279	261	01/03/15 12:27
277	262	01/03/15 12:28
277	262	01/03/15 12:28
277	263	01/03/15 12:28
273	262	01/03/15 12:29
271	260	01/03/15 12:29
271	260	01/03/15 12:29
277	260	01/03/15 12:30
275	259	01/03/15 12:30
275	257	01/03/15 12:31
278	257	01/03/15 12:31
279	257	01/03/15 12:31
276	255	01/03/15 12:32
277	257	01/03/15 12:32
280	257	01/03/15 12:33
280	257	01/03/15 12:33
278	256	01/03/15 12:33
277	260	01/03/15 12:34
279	259	01/03/15 12:34
279	260	01/03/15 12:34
275	258	01/03/15 12:35
282	259	01/03/15 12:35
280	258	01/03/15 12:35
281	260	01/03/15 12:36
278	255	01/03/15 12:36
281	256	01/03/15 12:36
281	257	01/03/15 12:37
280	256	01/03/15 12:37
282	258	01/03/15 12:38
280	256	01/03/15 12:38
276	255	01/03/15 12:38
276	255	01/03/15 12:38
282	255	01/03/15 12:39
282	254	01/03/15 12:39
280	252	01/03/15 12:40
284	253	01/03/15 12:40
282	252	01/03/15 12:40
284	253	01/03/15 12:41
287	254	01/03/15 12:41
288	255	01/03/15 12:41
283	255	01/03/15 12:42
282	256	01/03/15 12:42
280	257	01/03/15 12:42
284	256	01/03/15 12:43
290	259	01/03/15 12:43
286	258	01/03/15 12:43
284	259	01/03/15 12:44
283	256	01/03/15 12:44
283	256	01/03/15 12:44
283	258	01/03/15 12:45
283	259	01/03/15 12:45
282	260	01/03/15 12:45
283	260	01/03/15 12:46
283	258	01/03/15 12:46
284	261	01/03/15 12:46
284	261	01/03/15 12:46
286	262	01/03/15 12:47
289	262	01/03/15 12:47
297	263	01/03/15 12:48
297	263	01/03/15 12:48
295	262	01/03/15 12:48
293	263	01/03/15 12:49
291	263	01/03/15 12:49
290	264	01/03/15 12:49
290	265	01/03/15 12:50
291	265	01/03/15 12:50
293	264	01/03/15 12:50
294	264	01/03/15 12:51
290	263	01/03/15 12:51
292	261	01/03/15 12:52
297	261	01/03/15 12:52
293	259	01/03/15 12:52
293	260	01/03/15 12:52
294	261	01/03/15 12:53
293	261	01/03/15 12:53
291	263	01/03/15 12:53
294	264	01/03/15 12:54
292	263	01/03/15 12:54
289	260	01/03/15 12:55
286	260	01/03/15 12:55
288	263	01/03/15 12:56
290	263	01/03/15 12:56
288	263	01/03/15 12:56
291	263	01/03/15 12:57
289	263	01/03/15 12:57
290	263	01/03/15 12:57
293	261	01/03/15 12:58
292	262	01/03/15 12:58
291	263	01/03/15 12:59
289	264	01/03/15 12:59
290	263	01/03/15 12:59
285	261	01/03/15 13:00
